LOC_NAME,SAMPLE_DATE,SAMPLEDATE,TASK_CODE,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,X_COORD,Y_COORD
W-113,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,20.82,20.82,degC,2024004.27,746811.2
W-114,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,22.89,22.89,degC,2024001.48,746806.04
W-115,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,20.12,20.12,degC,2023435.8,746784.3
W-116,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,20.05,20.05,degC,2023433.25,746778.95
W-119,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,23.60,23.6,degC,2023805.69,746515.76
W-088,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,21.52,21.52,degC,2022883.96,746574.77
W-089,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,22.78,22.78,degC,2022888.25,746583.34
W-117,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,20.10,20.1,degC,2023237.7,746432.66
W-118,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,20.20,20.2,degC,2023241.08,746437.24
W-033,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,22.28,22.28,degC,2023548.66,745402.99
W-040,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,23.84,23.84,degC,2024112.48,745646.53
W-050,10/8/2024,08 Oct 2024,2024-Q4-GW,Temperature,,22.91,22.91,degC,2024107.4,745637.22
W-120,10/9/2024,09 Oct 2024,2024-Q4-GW,Temperature,,20.09,20.09,degC,2024014.35,745967.14
W-121,10/9/2024,09 Oct 2024,2024-Q4-GW,Temperature,,23.43,23.43,degC,2024008.09,745966.73
W-043,10/9/2024,09 Oct 2024,2024-Q4-GW,Temperature,,23.76,23.76,degC,2023600.12,745904.31
W-065,10/9/2024,09 Oct 2024,2024-Q4-GW,Temperature,,22.96,22.96,degC,2024027.45,745693.7
W-066,10/9/2024,09 Oct 2024,2024-Q4-GW,Temperature,,23.19,23.19,degC,2024027.17,745687.82
W-019B,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,18.65,18.65,degC,2022552.95,746172.68
W-041R,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,22.78,22.78,degC,2023252.59,745372.89
W-044,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,20.06,20.06,degC,2022950.11,745579.89
W-062,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,19.26,19.26,degC,2022726.08,745485.46
W-002R,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,21.81,21.81,degC,2023458.22,745325.15
W-017,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,22.29,22.29,degC,2023785.38,745055.22
W-026,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,19.71,19.71,degC,2023417.69,744855.29
W-039,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,23.78,23.78,degC,2023656.67,745587.41
W-046,10/10/2024,10 Oct 2024,2024-Q4-GW,Temperature,,21.13,21.13,degC,2023494.46,745154.59
W-048,10/11/2024,11 Oct 2024,2024-Q4-GW,Temperature,,19.63,19.63,degC,2023290.44,744913.22
W-068,10/11/2024,11 Oct 2024,2024-Q4-GW,Temperature,,20.34,20.34,degC,2022496.22,745329.25
W-090,10/11/2024,11 Oct 2024,2024-Q4-GW,Temperature,,16.71,16.71,degC,2022011.55,745981.12
W-091,10/11/2024,11 Oct 2024,2024-Q4-GW,Temperature,,19.19,19.19,degC,2022016.77,745976.36
W-100,10/11/2024,11 Oct 2024,2024-Q4-GW,Temperature,,24.63,24.63,degC,2023636.36,745126.22
W-011,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,23.41,23.41,degC,2023914.56,744743.05
W-123,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,24.29,24.29,degC,2024283.69,744647.8
W-013R,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,25.13,25.13,degC,2024279.25,744648.71
W-032,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,23.72,23.72,degC,2023919.81,744742.1
W-010,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,23.53,23.53,degC,2023659.9,744897.85
W-007A,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,23.55,23.55,degC,2023872.22,744907.43
W-083,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,24.43,24.43,degC,2024667.49,744975.06
W-084,10/1/2024,01 Oct 2024,2024-Q4-GW,Temperature,,26.38,26.38,degC,2024721.5,745177.25
W-076,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,27.84,27.84,degC,2024223.52,745181.19
W-078,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,27.10,27.1,degC,2024371.03,745117.75
W-080,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,30.75,30.75,degC,2024414.69,745024.39
W-081,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,23.66,23.66,degC,2024469.85,744938.6
W-082,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,24.36,24.36,degC,2024594.17,744895.93
W-028,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,25.77,25.77,degC,2024317.41,745121.78
W-079,10/2/2024,02 Oct 2024,2024-Q4-GW,Temperature,,27.61,27.61,degC,2024450.27,745200.4
W-018R,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,26.46,26.46,degC,2023939.25,745012.69
W-022,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,26.06,26.06,degC,2024116.4,744960.92
W-006,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,24.22,24.22,degC,2024109.62,744963.29
W-093,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,25.36,25.36,degC,2024346.84,745162.26
W-102,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,24.60,24.6,degC,2024124.44,745090.12
W-029,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,25.21,25.21,degC,2024101.64,745182.77
W-030,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,26.18,26.18,degC,2024150.84,745095.16
W-038,10/3/2024,03 Oct 2024,2024-Q4-GW,Temperature,,24.90,24.9,degC,2024192.97,745250.31
W-072,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,25.42,25.42,degC,2024162.69,745450.25
W-073,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,26.28,26.28,degC,2024166.25,745339.31
W-074,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,24.79,24.79,degC,2024067.17,745325.13
W-075,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,25.11,25.11,degC,2024064.76,745317.23
W-054,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,26.12,26.12,degC,2024229.98,745442.55
W-057,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,27.00,27,degC,2024190.79,745307.43
W-058,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,26.96,26.96,degC,2024176.33,745254.09
W-001R,10/4/2024,04 Oct 2024,2024-Q4-GW,Temperature,,23.64,23.64,degC,2024255.52,745689.84
W-122,10/7/2024,07 Oct 2024,2024-Q4-GW,Temperature,,24.28,24.28,degC,2024559.81,746087.76
W-035,10/7/2024,07 Oct 2024,2024-Q4-GW,Temperature,,23.04,23.04,degC,2024227.93,745716.7
W-036,10/7/2024,07 Oct 2024,2024-Q4-GW,Temperature,,23.89,23.89,degC,2024573.17,746084.83
W-037,10/7/2024,07 Oct 2024,2024-Q4-GW,Temperature,,24.12,24.12,degC,2024230.73,745407.39
W-023R,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024851.26,744674.74
W-069,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2026064.29,745726.92
W-070,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2026062.87,745719.22
W-071,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2026052.33,745716.65
W-085,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2025107.68,745079.71
W-086,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2025100.8,745082.29
W-125,10/16/2024,16 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024142.28,743837.31
W-014,10/16/2024,16 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024478.65,744603.2
W-016,10/16/2024,16 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024060.26,744602.32
W-024,10/16/2024,16 Oct 2024,2024-Q4-GW,Odor,,None,,None,2027344.76,746742.56
W-097,10/16/2024,16 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024547.76,744244.05
W-027,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023708.23,744383.9
W-003A,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023926.29,744340.23
W-004R,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023932.04,744339.08
W-092,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023714.92,744382.47
W-104,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024875.51,744154.72
W-124,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024882.9,744153.42
W-126,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024650.41,743747.34
W-096,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024643.81,743746.78
W-105,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024138,743843.47
W-108,10/17/2024,17 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023295.23,743611.35
W-109,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022981.06,743731.82
W-020,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022975.38,743739.63
W-025,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022728.99,742114.33
W-107,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023252.18,744034.11
W-111,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022564.93,744378.27
W-094,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2021983.56,744728.03
W-095,10/18/2024,18 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022553.46,744375.66
W-110,10/21/2024,21 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022508.26,744051.95
W-112,10/21/2024,21 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022027.51,744101.62
W-055,10/22/2024,22 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024214,745397.65
W-056,10/22/2024,22 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024203.75,745351.31
W-059,10/22/2024,22 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024165.88,745219.37
W-077,10/22/2024,22 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024346.11,745158.93
W-089,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022888.25,746583.34
W-117,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023237.7,746432.66
W-118,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023241.08,746437.24
W-033,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023548.66,745402.99
W-040,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024112.48,745646.53
W-050,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024107.4,745637.22
W-120,10/9/2024,09 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024014.35,745967.14
W-121,10/9/2024,09 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024008.09,745966.73
W-043,10/9/2024,09 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023600.12,745904.31
W-065,10/9/2024,09 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024027.45,745693.7
W-066,10/9/2024,09 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024027.17,745687.82
W-019B,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022552.95,746172.68
W-041R,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023252.59,745372.89
W-044,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022950.11,745579.89
W-062,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022726.08,745485.46
W-002R,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023458.22,745325.15
W-017,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023785.38,745055.22
W-026,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023417.69,744855.29
W-039,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023656.67,745587.41
W-046,10/10/2024,10 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023494.46,745154.59
W-048,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023290.44,744913.22
W-068,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022496.22,745329.25
W-090,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022011.55,745981.12
W-091,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022016.77,745976.36
W-100,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023636.36,745126.22
W-060,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023286.81,745835.58
W-061,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023288.26,745829.26
W-099,10/11/2024,11 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023640.54,745123.51
W-042,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023203.32,745072.35
W-049,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023192.63,745073.23
W-063,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023019.42,745098.13
W-098,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022894.54,745190.42
W-106,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023371.32,744431.55
W-015,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023716.79,744663.42
W-047,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023515.87,744633.77
W-064,10/14/2024,14 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023511.33,744643.8
W-103,10/15/2024,15 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024483.13,744466.69
W-078,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024371.03,745117.75
W-080,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024414.69,745024.39
W-081,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024469.85,744938.6
W-082,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024594.17,744895.93
W-028,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024317.41,745121.78
W-079,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024450.27,745200.4
W-018R,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023939.25,745012.69
W-022,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024116.4,744960.92
W-006,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024109.62,744963.29
W-093,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024346.84,745162.26
W-102,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024124.44,745090.12
W-029,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024101.64,745182.77
W-030,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024150.84,745095.16
W-038,10/3/2024,03 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024192.97,745250.31
W-072,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024162.69,745450.25
W-073,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024166.25,745339.31
W-074,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024067.17,745325.13
W-075,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024064.76,745317.23
W-054,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024229.98,745442.55
W-057,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024190.79,745307.43
W-058,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024176.33,745254.09
W-001R,10/4/2024,04 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024255.52,745689.84
W-122,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024559.81,746087.76
W-035,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024227.93,745716.7
W-036,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024573.17,746084.83
W-037,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024230.73,745407.39
W-045,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024296.1,745644.03
W-051,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024270.83,745583.86
W-052,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024260.17,745542.36
W-053,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024247.56,745496
W-087,10/7/2024,07 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024385.81,745952.76
W-113,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024004.27,746811.2
W-114,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024001.48,746806.04
W-115,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023435.8,746784.3
W-116,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023433.25,746778.95
W-119,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023805.69,746515.76
W-088,10/8/2024,08 Oct 2024,2024-Q4-GW,Odor,,None,,None,2022883.96,746574.77
W-011,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023914.56,744743.05
W-123,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024283.69,744647.8
W-013R,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024279.25,744648.71
W-032,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023919.81,744742.1
W-010,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2023659.9,744897.85
W-083,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024667.49,744975.06
W-084,10/1/2024,01 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024721.5,745177.25
W-076,10/2/2024,02 Oct 2024,2024-Q4-GW,Odor,,None,,None,2024223.52,745181.19
W-095,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2022553.46,744375.66
W-110,10/21/2024,21 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2022508.26,744051.95
W-112,10/21/2024,21 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2022027.51,744101.62
W-055,10/22/2024,22 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,5.32,5.32,mg/L,2024214,745397.65
W-056,10/22/2024,22 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,3.77,3.77,mg/L,2024203.75,745351.31
W-059,10/22/2024,22 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.19,0.19,mg/L,2024165.88,745219.37
W-077,10/22/2024,22 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.20,0.2,mg/L,2024346.11,745158.93
W-099,10/11/2024,11 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2023640.54,745123.51
W-042,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.65,1.65,mg/L,2023203.32,745072.35
W-049,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.31,0.31,mg/L,2023192.63,745073.23
W-063,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2023019.42,745098.13
W-098,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.21,1.21,mg/L,2022894.54,745190.42
W-106,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.06,0.06,mg/L,2023371.32,744431.55
W-015,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.10,0.1,mg/L,2023716.79,744663.42
W-047,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.34,0.34,mg/L,2023515.87,744633.77
W-064,10/14/2024,14 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.29,0.29,mg/L,2023511.33,744643.8
W-103,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.33,1.33,mg/L,2024483.13,744466.69
W-023R,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,3.84,3.84,mg/L,2024851.26,744674.74
W-069,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.15,0.15,mg/L,2026064.29,745726.92
W-070,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,5.71,5.71,mg/L,2026062.87,745719.22
W-071,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.32,0.32,mg/L,2026052.33,745716.65
W-085,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.60,1.6,mg/L,2025107.68,745079.71
W-086,10/15/2024,15 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.34,0.34,mg/L,2025100.8,745082.29
W-125,10/16/2024,16 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.30,0.3,mg/L,2024142.28,743837.31
W-014,10/16/2024,16 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,2.31,2.31,mg/L,2024478.65,744603.2
W-016,10/16/2024,16 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.22,0.22,mg/L,2024060.26,744602.32
W-024,10/16/2024,16 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.16,0.16,mg/L,2027344.76,746742.56
W-097,10/16/2024,16 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.07,0.07,mg/L,2024547.76,744244.05
W-027,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.17,0.17,mg/L,2023708.23,744383.9
W-003A,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2023926.29,744340.23
W-004R,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.40,1.4,mg/L,2023932.04,744339.08
W-092,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.15,0.15,mg/L,2023714.92,744382.47
W-104,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.08,0.08,mg/L,2024875.51,744154.72
W-124,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.14,0.14,mg/L,2024882.9,744153.42
W-126,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.10,0.1,mg/L,2024650.41,743747.34
W-096,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.13,0.13,mg/L,2024643.81,743746.78
W-105,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.11,0.11,mg/L,2024138,743843.47
W-108,10/17/2024,17 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.08,0.08,mg/L,2023295.23,743611.35
W-109,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.11,0.11,mg/L,2022981.06,743731.82
W-020,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.11,0.11,mg/L,2022975.38,743739.63
W-025,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.07,0.07,mg/L,2022728.99,742114.33
W-107,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2023252.18,744034.11
W-111,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.32,0.32,mg/L,2022564.93,744378.27
W-094,10/18/2024,18 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.21,0.21,mg/L,2021983.56,744728.03
W-051,10/7/2024,07 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.12,0.12,mg/L,2024270.83,745583.86
W-052,10/7/2024,07 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.90,0.9,mg/L,2024260.17,745542.36
W-053,10/7/2024,07 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.26,0.26,mg/L,2024247.56,745496
W-087,10/7/2024,07 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.18,0.18,mg/L,2024385.81,745952.76
W-113,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.86,0.86,mg/L,2024004.27,746811.2
W-114,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,2.44,2.44,mg/L,2024001.48,746806.04
W-115,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,3.23,3.23,mg/L,2023435.8,746784.3
W-116,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,6.70,6.7,mg/L,2023433.25,746778.95
W-119,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.23,0.23,mg/L,2023805.69,746515.76
W-088,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,6.16,6.16,mg/L,2022883.96,746574.77
W-089,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,5.61,5.61,mg/L,2022888.25,746583.34
W-117,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,4.02,4.02,mg/L,2023237.7,746432.66
W-118,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.14,1.14,mg/L,2023241.08,746437.24
W-033,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.51,0.51,mg/L,2023548.66,745402.99
W-040,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,1.96,1.96,mg/L,2024112.48,745646.53
W-050,10/8/2024,08 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.37,0.37,mg/L,2024107.4,745637.22
W-120,10/9/2024,09 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,0.35,0.35,mg/L,2024014.35,745967.14
W-121,10/9/2024,09 Oct 2024,2024-Q4-GW,Dissolved Oxygen,,2.19,2.19,mg/L,2024008.09,745966.73
